idx,symbol,date_group,price_1,qty_ratio_1,price_2,qty_ratio_2,price_3,qty_ratio_3,qty_total,price_item_count,future_buy_price,future_sell_price
23217,6227,20180628_20180629_20180702,22.14,0.3909,22.5,0.0967,22.83,0.2119,486,24,22.95,21.8
23218,6227,20180629_20180702_20180703,22.18,0.3534,22.48,0.182,22.83,0.182,566,22,22.15,21.7
23219,6227,20180702_20180703_20180704,22.01,0.0802,22.44,0.2382,22.82,0.2429,424,26,22.2,20.05
23220,6227,20180703_20180704_20180705,21.86,0.2724,22.21,0.2073,22.53,0.2276,246,22,22.45,21.35
23221,6227,20180704_20180705_20180706,20.34,0.1368,21.03,0.215,21.9,0.3094,307,38,22.3,23.7
23222,6227,20180705_20180706_20180709,20.36,0.13,21.07,0.1022,21.89,0.2291,323,36,24.5,23.2
23223,6227,20180706_20180709_20180710,21.21,0.0147,24.07,0.1789,24.47,0.7458,4092,51,24.35,22.9
23224,6227,20180709_20180710_20180711,21.84,0.012,23.5,0.0565,24.38,0.618,5170,36,23.85,23.5
23225,6227,20180710_20180711_20180712,23.29,0.138,23.99,0.1218,24.46,0.5069,5753,33,25.55,24.8
23226,6227,20180711_20180712_20180713,23.39,0.1707,24.34,0.1337,25.38,0.4665,6337,54,26.3,25.1
23227,6227,20180712_20180713_20180716,23.45,0.0427,24.89,0.1204,25.55,0.5115,9366,66,27.0,23.9
23228,6227,20180713_20180716_20180717,24.5,0.0633,25.45,0.4833,26.41,0.1373,11859,69,25.6,23.9
23229,6227,20180716_20180717_20180718,24.81,0.1053,25.61,0.3097,26.47,0.1398,8904,61,24.75,24.5
23230,6227,20180717_20180718_20180719,24.31,0.1858,25.24,0.1592,26.44,0.2653,5171,63,26.0,23.9
23231,6227,20180718_20180719_20180720,24.26,0.2311,24.99,0.2586,25.57,0.1069,3302,43,24.8,24.0
23232,6227,20180719_20180720_20180723,24.24,0.3194,25.08,0.19,25.69,0.0869,2658,43,24.45,24.3
23233,6227,20180720_20180723_20180724,24.2,0.2894,25.11,0.2493,25.73,0.091,2274,42,25.4,24.5
23234,6227,20180723_20180724_20180725,24.14,0.357,24.6,0.1217,25.08,0.1643,1619,31,24.85,25.0
23235,6227,20180724_20180725_20180726,24.21,0.1301,24.67,0.3391,25.1,0.2563,1038,28,25.8,25.0
23236,6227,20180725_20180726_20180727,24.68,0.1993,25.15,0.2667,25.59,0.2129,1766,30,26.2,25.9
23237,6227,20180726_20180727_20180730,24.64,0.108,25.31,0.216,25.77,0.2206,1972,33,28.4,27.55
23238,6227,20180727_20180730_20180731,25.56,0.1164,27.18,0.0989,28.19,0.5118,8692,66,30.5,26.75
23239,6227,20180730_20180731_20180801,26.19,0.0445,28.13,0.6091,29.51,0.0903,16914,105,27.85,27.0
23240,6228,20180621_20180622_20180625,9.23,0.1522,9.46,0.1304,9.69,0.1087,46,19,9.4,8.93
23241,6228,20180625_20180626_20180627,9.02,0.1829,9.11,0.2195,9.37,0.0976,82,20,9.13,9.0
23242,6228,20180709_20180710_20180711,8.62,0.2203,8.84,0.2373,9.07,0.1695,59,19,8.97,8.66
23243,6228,20180710_20180711_20180712,8.64,0.3043,8.85,0.1884,9.04,0.1884,69,20,9.02,8.68
23244,6229,20180704_20180705_20180706,14.91,0.0995,15.38,0.2251,15.58,0.4031,191,19,15.0,14.85
23245,6229,20180705_20180706_20180709,14.56,0.1477,14.91,0.2784,15.41,0.1591,176,21,15.0,14.0
23246,6230,20180621_20180622_20180625,88.97,0.0521,90.33,0.3633,91.16,0.2704,1324,38,90.8,89.0
23247,6230,20180622_20180625_20180626,89.01,0.1655,90.32,0.2696,91.25,0.274,894,39,91.1,88.0
23248,6230,20180625_20180626_20180627,88.9,0.2446,89.75,0.1904,91.03,0.2136,646,35,90.0,87.2
23249,6230,20180626_20180627_20180628,88.42,0.2186,89.26,0.2862,90.48,0.0597,636,31,89.4,87.0
23250,6230,20180627_20180628_20180629,87.77,0.383,88.63,0.1849,90.07,0.0884,611,37,90.5,87.8
23251,6230,20180628_20180629_20180702,87.75,0.2451,88.67,0.2352,89.78,0.1282,710,32,89.1,86.7
23252,6230,20180629_20180702_20180703,87.79,0.3259,88.73,0.1822,89.79,0.1304,675,32,88.8,85.0
23253,6230,20180702_20180703_20180704,87.69,0.2747,88.81,0.2527,89.85,0.1648,546,35,87.9,83.2
23254,6230,20180703_20180704_20180705,85.45,0.0718,87.09,0.1757,88.14,0.3193,404,35,87.0,85.5
23255,6230,20180704_20180705_20180706,83.76,0.2129,85.4,0.1559,87.38,0.2277,404,42,87.0,86.3
23256,6230,20180705_20180706_20180709,83.78,0.2108,85.68,0.2794,87.04,0.1054,408,41,88.5,86.7
23257,6230,20180706_20180709_20180710,83.78,0.1838,86.06,0.2222,87.54,0.2137,468,41,88.5,87.0
23258,6230,20180709_20180710_20180711,86.25,0.1325,87.08,0.305,88.04,0.175,400,26,87.7,86.6
23259,6230,20180710_20180711_20180712,86.91,0.3663,87.4,0.2096,88.1,0.1639,415,19,88.0,83.8
23260,6230,20180712_20180713_20180716,84.4,0.186,86.88,0.3652,87.46,0.1502,586,25,85.7,85.5
23261,6230,20180713_20180716_20180717,84.46,0.2833,85.3,0.1501,86.96,0.2894,653,33,86.9,87.8
23262,6230,20180716_20180717_20180718,84.46,0.3223,85.32,0.1725,86.41,0.2195,574,32,91.5,90.1
23263,6230,20180717_20180718_20180719,85.2,0.0803,86.97,0.085,90.68,0.3947,1482,50,99.0,90.0
23264,6230,20180718_20180719_20180720,86.94,0.0448,91.65,0.1256,97.61,0.4092,5643,110,100.5,91.5
23265,6230,20180719_20180720_20180723,90.88,0.2012,94.39,0.1279,98.0,0.3467,7914,112,96.9,94.7
23266,6230,20180720_20180723_20180724,92.08,0.0913,94.72,0.1611,97.99,0.2947,7964,100,103.5,100.5
23267,6230,20180723_20180724_20180725,93.06,0.0888,97.47,0.106,100.82,0.4824,8066,105,104.0,101.5
23268,6230,20180724_20180725_20180726,93.82,0.0581,99.45,0.2698,102.14,0.7103,7883,90,104.5,98.7
23269,6230,20180725_20180726_20180727,97.92,0.046,100.53,0.7597,102.74,0.7521,8060,55,103.5,98.1
23270,6230,20180726_20180727_20180730,100.48,0.1576,102.07,0.6238,103.29,0.5559,4702,22,104.5,98.5
23271,6230,20180727_20180730_20180731,99.46,0.0571,101.82,0.4403,103.56,0.514,4656,29,102.5,98.0
23272,6230,20180730_20180731_20180801,99.37,0.0938,101.25,0.4325,103.55,0.281,4573,29,101.5,99.4
23273,6231,20180621_20180622_20180625,42.07,0.2449,42.76,0.298,43.31,0.1224,245,30,41.6,40.5
23274,6231,20180622_20180625_20180626,40.34,0.1115,42.06,0.2167,42.82,0.2724,323,45,41.4,40.35
23275,6231,20180625_20180626_20180627,40.07,0.1737,41.06,0.1992,42.07,0.1864,236,35,40.8,40.8
23276,6231,20180626_20180627_20180628,39.79,0.1526,40.4,0.1947,41.09,0.1947,190,27,41.1,41.1
23277,6231,20180628_20180629_20180702,40.85,0.2837,41.92,0.1986,42.42,0.1348,141,31,42.3,40.25
23278,6231,20180629_20180702_20180703,41.07,0.25,41.76,0.2611,42.38,0.1278,180,33,41.05,39.85
23279,6231,20180702_20180703_20180704,40.45,0.2832,41.5,0.2035,42.27,0.1372,226,40,40.85,39.7
23280,6231,20180703_20180704_20180705,39.93,0.1978,40.44,0.4011,41.5,0.2253,182,29,40.4,39.5
23281,6231,20180704_20180705_20180706,39.91,0.2778,40.42,0.3642,40.93,0.0432,162,18,40.1,40.2
23282,6231,20180706_20180709_20180710,39.87,0.2686,40.25,0.4171,40.67,0.1371,175,20,39.8,37.9
23283,6231,20180709_20180710_20180711,38.87,0.2379,39.82,0.141,40.36,0.3921,227,34,38.75,38.0
23284,6231,20180710_20180711_20180712,38.58,0.125,39.08,0.1204,40.35,0.412,216,34,38.85,39.2
23285,6231,20180711_20180712_20180713,38.39,0.1773,38.84,0.4043,39.41,0.078,141,28,40.2,38.6
23286,6231,20180712_20180713_20180716,38.49,0.2118,39.48,0.2706,40.08,0.1294,85,24,39.05,38.7
23287,6231,20180713_20180716_20180717,38.71,0.3882,39.48,0.2235,40.08,0.1294,85,18,39.5,38.3
23288,6231,20180727_20180730_20180731,38.51,0.168,39.52,0.304,39.94,0.28,125,19,39.6,39.2
23289,6233,20180621_20180622_20180625,10.29,0.2747,10.67,0.0988,10.96,0.3249,1853,22,10.85,10.3
23290,6233,20180622_20180625_20180626,10.31,0.1339,10.61,0.2382,10.94,0.3087,2196,22,11.25,10.2
23291,6233,20180625_20180626_20180627,10.43,0.1556,10.74,0.1522,11.02,0.4454,4376,22,10.4,10.25
23292,6233,20180626_20180627_20180628,10.36,0.1627,10.7,0.136,11.03,0.4422,3338,22,10.6,10.25
23293,6233,20180627_20180628_20180629,10.36,0.2103,10.74,0.0689,11.03,0.4732,3119,22,10.7,9.8
23294,6233,20180629_20180702_20180703,10.02,0.1857,10.34,0.3493,10.51,0.25,856,20,10.15,9.71
23295,6233,20180702_20180703_20180704,9.95,0.0455,10.11,0.4009,10.37,0.2203,681,23,10.05,9.1
23296,6233,20180703_20180704_20180705,9.78,0.1257,9.98,0.3102,10.16,0.3861,764,29,9.85,9.45
23297,6233,20180704_20180705_20180706,9.3,0.0692,9.72,0.1709,10.02,0.315,708,51,9.62,9.43
23298,6233,20180705_20180706_20180709,9.21,0.1466,9.5,0.2103,9.85,0.0586,580,54,9.69,9.4
23299,6233,20180706_20180709_20180710,9.21,0.14,9.47,0.3414,9.66,0.1926,457,43,9.5,9.35
23300,6233,20180709_20180710_20180711,9.44,0.3478,9.51,0.3043,9.62,0.0435,299,20,9.5,9.4
23301,6233,20180710_20180711_20180712,9.43,0.1038,9.48,0.3208,9.62,0.0283,424,21,9.54,9.44
23302,6233,20180712_20180713_20180716,9.41,0.1587,9.48,0.4153,9.63,0.0714,378,20,9.59,9.36
23303,6233,20180713_20180716_20180717,9.43,0.0691,9.51,0.2819,9.63,0.1436,188,21,9.69,9.43
23304,6233,20180716_20180717_20180718,9.41,0.1588,9.53,0.2275,9.63,0.2661,233,25,9.6,9.32
23305,6233,20180717_20180718_20180719,9.41,0.1881,9.52,0.3257,9.62,0.2248,218,23,9.45,9.33
23306,6233,20180718_20180719_20180720,9.35,0.2943,9.47,0.0623,9.59,0.1746,401,30,9.44,9.36
23307,6233,20180719_20180720_20180723,9.34,0.3971,9.43,0.2435,9.53,0.0493,345,18,9.68,9.44
23308,6233,20180720_20180723_20180724,9.35,0.2616,9.44,0.3181,9.51,0.3053,1009,28,9.64,9.5
23309,6233,20180723_20180724_20180725,9.36,0.1729,9.45,0.365,9.51,0.3586,937,28,9.54,9.55
23310,6233,20180724_20180725_20180726,9.36,0.1454,9.45,0.348,9.51,0.391,908,21,9.68,9.56
23311,6233,20180725_20180726_20180727,9.45,0.2281,9.52,0.1491,9.61,0.2339,342,21,9.69,9.56
23312,6233,20180726_20180727_20180730,9.52,0.115,9.59,0.4412,9.66,0.1417,374,18,9.6,9.57
23313,6234,20180704_20180705_20180706,17.07,0.2026,17.29,0.2908,17.76,0.1895,306,19,17.45,17.25
23314,6234,20180713_20180716_20180717,17.0,0.1227,17.45,0.2523,17.88,0.3681,432,19,17.5,17.3
23315,6234,20180716_20180717_20180718,17.02,0.1788,17.42,0.3631,17.85,0.1788,358,18,17.5,17.25
23316,6234,20180717_20180718_20180719,17.02,0.1778,17.42,0.4417,17.86,0.125,360,18,17.45,17.3
23317,6234,20180725_20180726_20180727,17.14,0.2366,17.43,0.231,17.83,0.1859,355,18,18.0,17.7
23318,6235,20180621_20180622_20180625,17.74,0.045,18.11,0.4441,18.46,0.153,6332,26,17.8,17.3
23319,6235,20180622_20180625_20180626,17.59,0.127,17.93,0.3001,18.12,0.3655,2826,18,17.6,17.2
23320,6235,20180625_20180626_20180627,17.53,0.2184,17.82,0.1088,18.09,0.3582,2482,18,17.5,17.3
23321,6235,20180704_20180705_20180706,16.79,0.2482,17.08,0.1345,17.45,0.2125,1680,20,16.85,16.8
23322,6235,20180705_20180706_20180709,16.75,0.4318,16.98,0.1961,17.25,0.1216,1489,18,17.15,17.05
23323,6235,20180709_20180710_20180711,16.95,0.2171,17.58,0.1648,17.88,0.4148,3975,29,17.35,17.15
23324,6235,20180710_20180711_20180712,17.04,0.229,17.59,0.1068,17.88,0.3275,4149,26,17.35,17.2
23325,6235,20180711_20180712_20180713,17.18,0.2319,17.6,0.1282,17.88,0.3691,3682,22,17.55,17.1
23326,6235,20180716_20180717_20180718,17.32,0.104,17.78,0.1056,18.36,0.5557,3635,25,18.55,17.9
23327,6235,20180717_20180718_20180719,17.35,0.0346,17.91,0.1982,18.33,0.53,8149,30,18.6,17.6
23328,6235,20180718_20180719_20180720,17.47,0.0262,17.97,0.199,18.35,0.4649,11084,30,17.9,17.4
23329,6235,20180719_20180720_20180723,17.84,0.1066,18.21,0.3047,18.45,0.1654,8747,21,17.7,17.6
23330,6235,20180720_20180723_20180724,17.63,0.2106,18.04,0.1014,18.4,0.248,4625,25,17.9,17.85
23331,6235,20180724_20180725_20180726,17.57,0.1639,17.9,0.1215,18.21,0.244,2873,21,18.85,17.95
23332,6235,20180725_20180726_20180727,17.83,0.0799,18.25,0.1583,18.61,0.2754,5654,26,18.35,17.85
23333,6235,20180726_20180727_20180730,18.1,0.1646,18.45,0.2152,18.69,0.1734,6050,21,18.1,17.95
23334,6235,20180727_20180730_20180731,18.02,0.1768,18.47,0.2711,18.69,0.2114,4961,21,18.2,18.25
23335,6237,20180621_20180622_20180625,30.71,0.2446,31.04,0.1791,31.41,0.1345,1435,26,32.6,30.4
23336,6237,20180622_20180625_20180626,30.82,0.2162,31.56,0.136,32.19,0.2455,2933,45,31.9,29.0
23337,6237,20180625_20180626_20180627,30.73,0.1103,31.53,0.185,32.18,0.2224,3238,45,30.25,29.3
23338,6237,20180626_20180627_20180628,29.5,0.2065,31.13,0.1311,32.04,0.278,4180,68,29.75,28.4
23339,6237,20180627_20180628_20180629,29.46,0.3931,30.5,0.0849,31.43,0.1203,2686,54,29.55,27.05
23340,6237,20180628_20180629_20180702,28.58,0.1967,29.21,0.2704,29.72,0.1652,2948,38,29.0,27.25
23341,6237,20180629_20180702_20180703,27.57,0.1434,28.52,0.2912,29.31,0.1665,2775,50,28.45,25.35
23342,6237,20180702_20180703_20180704,27.42,0.2118,27.94,0.228,28.73,0.1949,3088,50,27.6,25.5
23343,6237,20180703_20180704_20180705,26.28,0.1396,27.49,0.3224,28.19,0.1636,2959,59,26.6,25.85
23344,6237,20180704_20180705_20180706,25.86,0.2609,26.55,0.1892,27.68,0.204,2426,59,26.85,26.0
23345,6237,20180705_20180706_20180709,25.95,0.3903,26.51,0.1871,27.35,0.0837,2234,43,26.5,25.6
23346,6237,20180706_20180709_20180710,25.75,0.0809,26.08,0.3493,26.38,0.2068,1818,27,26.4,25.5
23347,6237,20180709_20180710_20180711,25.74,0.1351,26.12,0.3919,26.41,0.139,1554,25,25.95,25.8
23348,6237,20180710_20180711_20180712,25.71,0.2694,26.05,0.1296,26.33,0.1852,1366,21,26.55,26.5
23349,6237,20180711_20180712_20180713,25.67,0.2888,25.89,0.2647,26.24,0.2255,1326,22,28.8,28.85
23350,6237,20180712_20180713_20180716,25.95,0.2025,27.11,0.0662,28.69,0.4568,2568,61,29.9,28.8
23351,6237,20180713_20180716_20180717,26.5,0.0533,28.86,0.293,29.58,0.4979,6523,77,30.6,28.85
23352,6237,20180716_20180717_20180718,27.16,0.0262,28.94,0.3489,29.72,0.4423,8512,74,29.85,29.0
23353,6237,20180717_20180718_20180719,29.04,0.1996,29.52,0.3338,29.95,0.181,7945,35,31.1,27.05
23354,6237,20180718_20180719_20180720,29.2,0.0945,29.91,0.2316,30.65,0.1336,7173,47,28.8,27.3
23355,6237,20180719_20180720_20180723,27.51,0.1226,29.47,0.25,30.58,0.2194,6084,78,27.75,27.5
23356,6237,20180720_20180723_20180724,27.52,0.2001,29.5,0.118,30.58,0.2478,5371,72,27.95,27.6
23357,6237,20180723_20180724_20180725,27.33,0.3139,27.74,0.2417,28.41,0.05,2160,32,27.9,27.9
23358,6237,20180725_20180726_20180727,27.65,0.3237,27.89,0.2375,28.17,0.1043,1103,18,27.95,27.35
23359,6237,20180726_20180727_20180730,27.4,0.1286,27.74,0.2867,28.1,0.1969,980,22,27.75,27.7
23360,6237,20180727_20180730_20180731,27.44,0.3132,27.93,0.2053,28.2,0.1485,862,22,28.2,27.3
23361,6237,20180730_20180731_20180801,27.42,0.2484,27.75,0.2285,28.0,0.1323,801,19,27.9,27.35
23362,6238,20180621_20180622_20180625,190.66,0.3203,196.4,0.3338,201.74,0.133,1564,33,195.0,191.0
23363,6238,20180622_20180625_20180626,188.52,0.3591,190.77,0.357,196.41,0.295,1905,30,198.5,188.0
23364,6238,20180625_20180626_20180627,189.12,0.3248,191.53,0.1989,195.95,0.1961,1795,25,193.0,192.0
23365,6238,20180626_20180627_20180628,188.9,0.2969,191.69,0.1875,195.86,0.1943,1307,24,200.0,194.0
23366,6238,20180627_20180628_20180629,191.02,0.1663,195.66,0.3877,198.73,0.1608,1287,25,201.5,188.5
23367,6238,20180628_20180629_20180702,190.81,0.1411,195.68,0.3853,198.94,0.1861,1155,27,197.0,170.5
23368,6238,20180629_20180702_20180703,189.82,0.2855,195.51,0.3468,198.94,0.1497,1436,26,187.0,174.0
23369,6238,20180702_20180703_20180704,171.89,0.3232,182.25,0.1148,192.45,0.0745,2630,60,184.0,173.0
23370,6238,20180703_20180704_20180705,171.33,0.2634,179.06,0.2482,188.57,0.1511,3163,52,185.0,177.0
23371,6238,20180704_20180705_20180706,171.06,0.2436,177.49,0.3061,183.3,0.1445,3329,34,186.5,180.0
23372,6238,20180705_20180706_20180709,176.33,0.1209,179.19,0.2622,183.57,0.1775,2738,27,187.5,182.0
23373,6238,20180706_20180709_20180710,177.17,0.1575,181.38,0.1698,184.88,0.3488,3174,28,190.0,186.0
23374,6238,20180709_20180710_20180711,179.89,0.1113,184.39,0.3239,188.15,0.1436,3433,27,190.0,190.5
23375,6238,20180710_20180711_20180712,182.19,0.1038,185.15,0.2108,188.39,0.2112,2737,21,196.5,191.0
23376,6238,20180711_20180712_20180713,184.98,0.1056,188.62,0.3326,193.73,0.2579,2586,30,196.0,192.0
23377,6238,20180712_20180713_20180716,188.65,0.1407,192.76,0.3653,194.69,0.331,2275,22,196.0,191.5
23378,6238,20180717_20180718_20180719,190.46,0.1367,193.06,0.2483,195.56,0.2968,1961,19,192.0,183.5
23379,6238,20180718_20180719_20180720,189.42,0.3086,192.13,0.1615,195.61,0.2391,2087,23,193.0,187.5
23380,6238,20180719_20180720_20180723,185.04,0.1613,189.49,0.4134,193.19,0.14,2114,28,192.5,189.0
23381,6238,20180720_20180723_20180724,184.84,0.1269,188.55,0.2508,190.78,0.3165,1946,20,192.0,189.5
23382,6238,20180723_20180724_20180725,184.84,0.1651,188.47,0.1537,190.89,0.3857,1496,20,192.5,190.0
23383,6238,20180727_20180730_20180731,188.35,0.1718,191.06,0.3879,193.41,0.0998,1222,20,192.5,189.5
23384,6238,20180730_20180731_20180801,187.73,0.1439,189.88,0.2878,191.49,0.4865,1258,18,193.5,190.0
23385,6239,20180621_20180622_20180625,86.4,0.2744,87.9,0.2315,89.2,0.0851,9694,45,87.5,85.8
23386,6239,20180622_20180625_20180626,85.89,0.28,86.62,0.2223,87.72,0.1178,7858,31,86.9,85.5
23387,6239,20180625_20180626_20180627,85.66,0.2992,86.07,0.2705,86.83,0.2595,5157,23,86.8,85.5
23388,6239,20180626_20180627_20180628,85.66,0.4385,86.02,0.3661,86.69,0.0593,5348,23,88.7,86.8
23389,6239,20180627_20180628_20180629,85.86,0.445,86.88,0.1295,88.15,0.1069,6061,32,88.4,85.8
23390,6239,20180628_20180629_20180702,85.8,0.3451,87.15,0.2139,88.37,0.1337,4848,32,87.3,83.7
23391,6239,20180629_20180702_20180703,85.98,0.2162,87.18,0.253,88.43,0.1373,4617,32,87.0,80.5
23392,6239,20180702_20180703_20180704,84.46,0.299,85.96,0.1807,86.89,0.1418,5551,39,83.1,82.2
23393,6239,20180703_20180704_20180705,81.6,0.2998,84.48,0.2648,86.2,0.1612,9819,64,84.1,82.2
23394,6239,20180704_20180705_20180706,81.37,0.2753,82.56,0.2746,84.77,0.1798,11482,65,83.8,83.5
23395,6239,20180705_20180706_20180709,81.32,0.1909,82.39,0.3004,83.33,0.1547,8896,37,85.5,83.6
23396,6239,20180706_20180709_20180710,82.52,0.3458,83.57,0.2584,85.0,0.0891,6753,34,85.9,84.7
23397,6239,20180709_20180710_20180711,83.3,0.2077,84.03,0.171,85.13,0.3151,5484,37,87.5,87.0
23398,6239,20180710_20180711_20180712,83.97,0.1871,85.17,0.3051,86.89,0.1688,5890,40,89.3,86.9
23399,6239,20180711_20180712_20180713,84.96,0.2004,86.95,0.2734,88.57,0.2392,5084,57,88.7,86.1
23400,6239,20180712_20180713_20180716,85.55,0.0274,87.14,0.4595,88.56,0.1897,4992,46,88.8,87.2
23401,6239,20180713_20180716_20180717,87.18,0.3044,88.07,0.2555,88.79,0.168,5308,28,88.7,86.9
23402,6239,20180716_20180717_20180718,87.16,0.2521,87.91,0.2342,88.43,0.2235,5240,23,88.9,86.8
23403,6239,20180717_20180718_20180719,87.07,0.1697,87.85,0.2853,88.44,0.215,6028,24,88.4,87.0
23404,6239,20180718_20180719_20180720,87.06,0.3892,87.82,0.2038,88.43,0.1661,6447,22,88.7,87.1
23405,6239,20180719_20180720_20180723,87.07,0.3296,87.88,0.3281,88.46,0.107,7782,22,88.6,89.0
23406,6239,20180720_20180723_20180724,87.01,0.2355,87.46,0.251,88.09,0.2661,8579,20,92.2,89.9
23407,6239,20180723_20180724_20180725,87.81,0.2188,90.13,0.2844,91.57,0.1793,17204,51,91.5,89.8
23408,6239,20180724_20180725_20180726,87.57,0.1336,90.09,0.3161,91.25,0.2639,19387,49,91.0,89.9
23409,6239,20180725_20180726_20180727,89.99,0.3452,90.75,0.2706,91.6,0.1339,19611,33,91.2,85.9
23410,6239,20180726_20180727_20180730,90.04,0.2856,90.49,0.1867,90.97,0.3121,12215,18,86.9,86.1
23411,6239,20180727_20180730_20180731,86.3,0.1827,90.14,0.2623,90.77,0.1753,10289,25,88.0,87.0
23412,6239,20180730_20180731_20180801,86.32,0.3514,87.44,0.1183,90.61,0.2233,9135,35,88.0,86.6
23413,6240,20180621_20180622_20180625,70.08,0.2012,70.8,0.1646,71.93,0.2439,164,20,71.4,69.1
23414,6240,20180622_20180625_20180626,70.23,0.1603,71.21,0.1923,71.93,0.391,156,21,71.0,68.0
23415,6240,20180625_20180626_20180627,69.1,0.2293,70.32,0.1847,71.45,0.2866,157,18,69.6,67.0
23416,6240,20180626_20180627_20180628,68.85,0.162,70.09,0.1831,71.21,0.2465,142,18,68.9,67.0
23417,6240,20180627_20180628_20180629,67.18,0.2303,68.78,0.2135,69.94,0.1517,178,23,68.3,66.3
23418,6240,20180628_20180629_20180702,67.03,0.2814,67.88,0.2161,68.92,0.2312,199,21,68.9,65.1
23419,6240,20180629_20180702_20180703,66.94,0.3542,67.75,0.2066,68.71,0.1292,271,20,67.9,65.4
23420,6240,20180702_20180703_20180704,65.42,0.1111,66.63,0.3235,67.83,0.2124,306,28,66.6,64.5
23421,6240,20180703_20180704_20180705,65.24,0.1353,66.48,0.4286,67.73,0.1278,266,28,65.6,63.2
23422,6240,20180704_20180705_20180706,65.18,0.1515,65.98,0.1414,66.5,0.4141,198,22,65.6,64.3
23423,6240,20180705_20180706_20180709,64.76,0.3107,65.37,0.4746,66.28,0.0565,177,19,66.4,64.7
23424,6240,20180709_20180710_20180711,64.46,0.1635,65.17,0.2067,66.38,0.1058,208,18,65.2,63.5
23425,6240,20180710_20180711_20180712,64.63,0.4744,64.96,0.3894,66.38,0.0321,624,18,64.6,61.0
23426,6240,20180711_20180712_20180713,63.85,0.1154,64.66,0.4288,64.96,0.3658,667,22,63.3,56.3
23427,6240,20180712_20180713_20180716,61.15,0.0688,62.99,0.076,64.73,0.5766,829,33,60.0,50.7
23428,6240,20180713_20180716_20180717,56.54,0.4895,59.77,0.2196,63.19,0.0689,1712,64,50.7,45.65
23429,6240,20180716_20180717_20180718,50.7,0.5661,56.6,0.5738,60.55,0.1831,1830,53,45.65,45.7
23430,6240,20180717_20180718_20180719,48.56,0.6458,56.53,0.4529,59.62,0.0549,1804,39,50.2,49.2
23431,6240,20180718_20180719_20180720,45.93,0.2532,48.79,0.0346,50.35,0.4383,924,56,52.8,50.4
23432,6240,20180719_20180720_20180723,45.95,0.2915,49.12,0.0922,50.56,0.3558,933,74,52.0,52.1
23433,6240,20180720_20180723_20180724,46.44,0.1036,49.24,0.0959,50.62,0.62,1158,74,55.0,55.4
23434,6240,20180723_20180724_20180725,50.61,0.4748,52.15,0.0673,53.59,0.2533,1070,45,56.4,57.7
23435,6240,20180724_20180725_20180726,50.67,0.3299,53.35,0.2587,55.79,0.2081,1067,48,61.5,62.6
23436,6240,20180725_20180726_20180727,53.35,0.3112,55.79,0.2446,59.35,0.0665,977,65,64.1,56.7
23437,6240,20180726_20180727_20180730,55.82,0.1736,58.88,0.0846,63.08,0.4303,1348,56,63.0,56.7
23438,6240,20180727_20180730_20180731,56.82,0.2159,58.84,0.0743,63.07,0.4207,1709,57,57.4,51.1
23439,6240,20180730_20180731_20180801,56.74,0.6326,58.37,0.0196,63.16,0.1649,2953,33,51.1,46.0
23440,6242,20180627_20180628_20180629,58.63,0.3039,59.54,0.1176,60.12,0.3725,102,18,59.4,58.7
23441,6242,20180703_20180704_20180705,57.15,0.1279,58.78,0.4884,59.85,0.1977,86,22,57.1,55.5
23442,6242,20180704_20180705_20180706,55.07,0.4015,56.76,0.1241,58.89,0.2774,137,31,57.7,54.5
23443,6242,20180705_20180706_20180709,55.18,0.4354,57.04,0.1293,58.92,0.1701,147,36,57.0,55.0
23444,6242,20180706_20180709_20180710,55.07,0.4759,56.24,0.0759,57.28,0.1034,145,27,55.8,55.1
23445,6242,20180709_20180710_20180711,55.09,0.3978,56.19,0.0968,57.33,0.1398,93,25,56.7,57.1
23446,6242,20180710_20180711_20180712,55.16,0.3421,55.91,0.1491,56.71,0.0789,114,20,59.7,58.2
23447,6242,20180711_20180712_20180713,55.47,0.3071,57.55,0.0945,59.14,0.1654,127,35,59.4,57.0
23448,6242,20180712_20180713_20180716,55.72,0.1575,58.05,0.2126,59.23,0.1496,127,36,58.5,56.1
23449,6242,20180713_20180716_20180717,57.38,0.1442,58.24,0.2404,59.23,0.0962,104,25,58.9,56.1
23450,6242,20180716_20180717_20180718,56.27,0.0989,57.35,0.0769,58.33,0.2527,91,21,56.6,55.2
23451,6242,20180717_20180718_20180719,56.3,0.15,57.33,0.0875,58.17,0.3125,80,20,56.6,55.0
